Time_PC,Time_Dev,Target,Yaw,Rate,Servo_Angle,Servo_PWM
1768638951.898356,550420,0.0,-0.13,-0.01,91.0,309.0
1768638951.9306428,550440,0.0,-0.13,0.13,90.0,307.0
1768638951.9468036,550460,0.0,-0.13,-0.01,90.0,307.0
1768638951.9568727,550480,0.0,-0.13,0.13,90.0,307.0
1768638951.9858396,550500,0.0,-0.13,-0.01,90.0,307.0
1768638952.010813,550520,0.0,-0.13,-0.11,90.0,307.0
1768638952.02103,550540,0.0,-0.13,-0.01,90.0,307.0
1768638952.0428526,550560,0.0,-0.13,-0.06,90.0,307.0
1768638952.052559,550580,0.0,-0.13,-0.01,90.0,307.0
1768638952.0850303,550600,0.0,-0.12,0.06,90.0,307.0
1768638952.107384,550620,0.0,-0.13,-0.15,91.0,309.0
1768638952.1173902,550640,0.0,-0.13,-0.01,90.0,307.0
1768638952.1388137,550660,0.0,-0.13,0.02,90.0,307.0
1768638952.1814926,550680,0.0,-0.12,0.13,90.0,307.0
1768638952.1823585,550700,0.0,-0.12,-0.01,90.0,307.0
1768638952.20381,550720,0.0,-0.12,-0.01,90.0,307.0
1768638952.2130432,550740,0.0,-0.12,0.06,90.0,307.0
1768638952.245779,550760,0.0,-0.12,-0.01,90.0,307.0
1768638952.2677817,550780,0.0,-0.12,-0.01,90.0,307.0
1768638952.291344,550800,0.0,-0.12,-0.01,90.0,307.0
1768638952.2996154,550820,0.0,-0.12,0.13,90.0,307.0
1768638952.3319545,550840,0.0,-0.12,0.06,90.0,307.0
1768638952.341957,550860,0.0,-0.12,0.1,90.0,307.0
1768638952.36358,550880,0.0,-0.12,-0.01,90.0,307.0
1768638952.3728435,550900,0.0,-0.12,0.02,90.0,307.0
1768638952.4122465,550920,0.0,-0.12,0.06,90.0,307.0
1768638952.4210753,550940,0.0,-0.12,0.03,90.0,307.0
1768638952.4541557,550960,0.0,-0.12,0.03,90.0,307.0
1768638952.6682875,550996,0.0,-0.12,0.06,90.0,307.0
1768638952.6689584,551016,0.0,-0.12,-0.03,91.0,309.0
1768638952.6694517,551036,0.0,-0.12,0.06,90.0,307.0
1768638952.6795902,551056,0.0,-0.12,0.06,90.0,307.0
1768638952.7011657,551076,0.0,-0.12,-0.01,90.0,307.0
1768638952.7316542,551096,0.0,-0.12,-0.08,90.0,307.0
1768638952.734609,551116,0.0,-0.12,-0.01,90.0,307.0
1768638952.7651734,551136,0.0,-0.12,-0.01,90.0,307.0
1768638952.7753048,551156,0.0,-0.12,-0.01,90.0,307.0
1768638952.7976224,551176,0.0,-0.12,-0.03,90.0,307.0
1768638952.8075716,551196,0.0,-0.12,-0.04,90.0,307.0
1768638952.8416123,551216,0.0,-0.12,0.06,90.0,307.0
1768638952.8424425,551236,0.0,-0.12,0.01,90.0,307.0
1768638952.8617249,551256,0.0,-0.12,0.06,90.0,307.0
1768638952.8718255,551276,0.0,-0.11,-0.05,90.0,307.0
1768638952.893697,551296,0.0,-0.12,-0.08,90.0,307.0
1768638952.9037998,551316,0.0,-0.11,0.03,90.0,307.0
1768638952.9258652,551336,0.0,-0.11,-0.01,90.0,307.0
1768638952.9531631,551356,0.0,-0.11,-0.01,90.0,307.0
1768638952.9590359,551376,0.0,-0.11,-0.01,90.0,307.0
1768638952.9897275,551396,0.0,-0.11,0.01,90.0,307.0
1768638952.9998205,551416,0.0,-0.11,-0.08,90.0,307.0
1768638953.0220633,551436,0.0,-0.11,-0.01,90.0,307.0
1768638953.0319452,551456,0.0,-0.11,0.08,90.0,307.0
1768638953.0609648,551476,0.0,-0.11,-0.01,90.0,307.0
1768638953.063386,551496,0.0,-0.11,-0.01,90.0,307.0
1768638953.0863392,551516,0.0,-0.11,0.06,90.0,307.0
1768638953.0963879,551536,0.0,-0.11,-0.01,90.0,307.0
1768638953.1175518,551556,0.0,-0.11,-0.08,90.0,307.0
1768638953.1278412,551576,0.0,-0.11,0.06,90.0,307.0
1768638953.1680906,551596,0.0,-0.11,0.06,90.0,307.0
1768638953.1691084,551616,0.0,-0.11,-0.06,90.0,307.0
1768638953.1776202,551636,0.0,-0.11,-0.01,90.0,307.0
1768638953.2081738,551656,0.0,-0.11,0.06,90.0,307.0
1768638953.230322,551676,0.0,-0.11,0.06,90.0,307.0
1768638953.2402875,551696,0.0,-0.11,-0.15,90.0,307.0
1768638953.2807493,551716,0.0,-0.11,0.13,90.0,307.0
1768638953.2816286,551736,0.0,-0.11,-0.01,90.0,307.0
1768638953.2942772,551756,0.0,-0.11,0.03,90.0,307.0
1768638953.3042958,551776,0.0,-0.11,0.06,91.0,309.0
1768638953.3267796,551796,0.0,-0.11,0.03,90.0,307.0
1768638953.3371012,551816,0.0,-0.11,-0.01,90.0,307.0
1768638953.358976,551836,0.0,-0.11,0.04,90.0,307.0
1768638953.392245,551856,0.0,-0.11,0.06,90.0,307.0
1768638953.3931174,551876,0.0,-0.11,-0.04,90.0,307.0
1768638953.4017775,551896,0.0,-0.11,-0.01,90.0,307.0
1768638953.42451,551916,0.0,-0.11,-0.08,90.0,307.0
1768638953.4552848,551936,0.0,-0.11,-0.01,90.0,307.0
1768638953.465315,551956,0.0,-0.11,0.13,90.0,307.0
1768638953.4873676,551976,0.0,-0.11,0.03,89.0,305.0
1768638953.516835,551996,0.0,-0.1,-0.01,90.0,307.0
1768638953.518859,552016,0.0,-0.1,-0.08,90.0,307.0
1768638953.529088,552036,0.0,-0.1,-0.01,90.0,307.0
1768638953.551914,552056,0.0,-0.1,0.06,90.0,307.0
1768638953.5614374,552076,0.0,-0.1,-0.01,90.0,307.0
1768638953.5836132,552096,0.0,-0.1,0.03,89.0,305.0
1768638953.593583,552116,0.0,-0.1,-0.01,90.0,307.0
1768638953.6205742,552136,0.0,-0.1,-0.01,90.0,307.0
1768638953.647646,552156,0.0,-0.1,-0.08,90.0,307.0
1768638953.6578164,552176,0.0,-0.1,-0.01,90.0,307.0
1768638953.680012,552196,0.0,-0.1,-0.12,91.0,309.0
1768638953.6895812,552216,0.0,-0.1,0.03,90.0,307.0
1768638953.7313747,552236,0.0,-0.1,0.06,90.0,307.0
1768638953.743827,552256,0.0,-0.1,0.03,90.0,307.0
1768638953.7542815,552276,0.0,-0.1,-0.03,90.0,307.0
1768638953.7750015,552296,0.0,-0.1,-0.11,90.0,307.0
1768638953.808963,552316,0.0,-0.1,-0.01,90.0,307.0
1768638953.8188937,552336,0.0,-0.1,-0.03,90.0,307.0
1768638953.864788,552356,0.0,-0.1,-0.01,90.0,307.0
1768638953.8661847,552376,0.0,-0.1,-0.08,90.0,307.0
1768638953.882435,552396,0.0,-0.1,-0.01,90.0,307.0
1768638953.9040291,552416,0.0,-0.1,-0.01,90.0,307.0
1768638953.9140224,552436,0.0,-0.11,-0.08,90.0,307.0
1768638953.9360013,552456,0.0,-0.1,-0.08,90.0,307.0
1768638953.9879975,552476,0.0,-0.11,-0.15,91.0,309.0
1768638953.9888926,552496,0.0,-0.11,0.08,90.0,307.0
1768638954.0009012,552516,0.0,-0.11,-0.01,90.0,307.0
1768638954.0102696,552536,0.0,-0.11,-0.01,90.0,307.0
1768638954.0430057,552556,0.0,-0.1,0.06,90.0,307.0
1768638954.0650182,552576,0.0,-0.1,0.02,90.0,307.0
1768638954.075039,552596,0.0,-0.1,-0.08,91.0,309.0
1768638954.1041937,552616,0.0,-0.1,0.02,90.0,307.0
1768638954.128402,552636,0.0,-0.1,-0.08,90.0,307.0
1768638954.138407,552656,0.0,-0.1,-0.06,91.0,309.0
1768638954.1610878,552676,0.0,-0.1,0.06,90.0,307.0
1768638954.1707923,552696,0.0,-0.1,-0.01,90.0,307.0
1768638954.20256,552716,0.0,-0.1,-0.08,90.0,307.0
1768638954.2244983,552736,0.0,-0.11,-0.04,90.0,307.0
1768638954.234658,552756,0.0,-0.11,-0.08,90.0,307.0
1768638954.256379,552776,0.0,-0.11,0.06,90.0,307.0
1768638954.2892818,552796,0.0,-0.11,-0.15,90.0,307.0
1768638954.2993724,552816,0.0,-0.11,-0.01,90.0,307.0
1768638954.3296945,552836,0.0,-0.11,0.03,90.0,307.0
1768638954.33735,552856,0.0,-0.11,0.06,90.0,307.0
1768638954.363884,552876,0.0,-0.11,-0.01,90.0,307.0
1768638954.385515,552896,0.0,-0.11,-0.01,90.0,307.0
1768638954.3956053,552916,0.0,-0.11,-0.01,90.0,307.0
1768638954.4166863,552936,0.0,-0.11,0.06,90.0,307.0
1768638954.467173,552956,0.0,-0.11,-0.01,90.0,307.0
1768638954.4680605,552976,0.0,-0.11,-0.01,90.0,307.0
1768638954.4819548,552996,0.0,-0.11,-0.04,90.0,307.0
1768638954.4920607,553016,0.0,-0.11,-0.01,90.0,307.0
1768638954.5138576,553036,0.0,-0.11,0.06,90.0,307.0
1768638954.546219,553056,0.0,-0.11,-0.01,90.0,307.0
1768638954.556808,553076,0.0,-0.11,-0.08,90.0,307.0
1768638954.584161,553096,0.0,-0.11,-0.01,90.0,307.0
1768638954.5933795,553116,0.0,-0.11,-0.01,90.0,307.0
1768638954.6203773,553136,0.0,-0.11,-0.01,90.0,307.0
1768638954.6427648,553156,0.0,-0.11,0.06,90.0,307.0
1768638954.6527236,553176,0.0,-0.11,-0.04,90.0,307.0
1768638954.673457,553196,0.0,-0.11,0.03,90.0,307.0
1768638954.7141361,553216,0.0,-0.11,-0.08,90.0,307.0
1768638954.7164874,553236,0.0,-0.11,0.1,90.0,307.0
1768638954.7387726,553256,0.0,-0.11,-0.01,90.0,307.0
1768638954.74853,553276,0.0,-0.11,-0.01,90.0,307.0
1768638954.780302,553296,0.0,-0.11,0.06,90.0,307.0
1768638954.8026307,553316,0.0,-0.11,-0.1,90.0,307.0
1768638954.8128085,553336,0.0,-0.11,-0.08,90.0,307.0
1768638954.837806,553356,0.0,-0.11,-0.01,90.0,307.0
1768638954.8670003,553376,0.0,-0.11,-0.01,90.0,307.0
1768638954.8774478,553396,0.0,-0.11,0.06,90.0,307.0
1768638954.8991945,553416,0.0,-0.1,-0.01,89.0,305.0
1768638954.908648,553436,0.0,-0.11,-0.08,90.0,307.0
1768638954.9642189,553456,0.0,-0.11,-0.01,90.0,307.0
1768638954.964781,553476,0.0,-0.11,-0.08,90.0,307.0
1768638954.9732,553496,0.0,-0.11,-0.01,90.0,307.0
1768638954.9952137,553516,0.0,-0.11,0.06,90.0,307.0
1768638955.0275931,553536,0.0,-0.11,-0.08,90.0,307.0
1768638955.0378208,553556,0.0,-0.11,-0.01,90.0,307.0
1768638955.0602362,553576,0.0,-0.11,0.06,90.0,307.0
1768638955.083778,553596,0.0,-0.11,0.01,90.0,307.0
1768638955.1010408,553616,0.0,-0.11,-0.01,90.0,307.0
1768638955.123061,553636,0.0,-0.11,-0.01,90.0,307.0
1768638955.1333117,553656,0.0,-0.11,-0.05,90.0,307.0
1768638955.1549597,553676,0.0,-0.1,0.06,89.0,305.0
1768638955.1962905,553696,0.0,-0.1,0.13,90.0,307.0
1768638955.1976397,553716,0.0,-0.1,0.06,90.0,307.0
1768638955.2196872,553736,0.0,-0.1,0.03,90.0,307.0
1768638955.2291174,553756,0.0,-0.1,-0.13,90.0,307.0
1768638955.2612512,553776,0.0,-0.1,0.06,90.0,307.0
1768638955.2835965,553796,0.0,-0.1,-0.01,90.0,307.0
1768638955.3104682,553816,0.0,-0.1,-0.01,90.0,307.0
1768638955.3154678,553836,0.0,-0.1,-0.05,90.0,307.0
1768638955.3480492,553856,0.0,-0.11,-0.08,90.0,307.0
1768638955.3582006,553876,0.0,-0.11,-0.04,91.0,309.0
1768638955.3801959,553896,0.0,-0.11,-0.01,90.0,307.0
1768638955.3897069,553916,0.0,-0.11,0.06,90.0,307.0
1768638955.428126,553936,0.0,-0.11,-0.01,90.0,307.0
1768638955.4445622,553956,0.0,-0.11,-0.01,90.0,307.0
1768638955.4546413,553976,0.0,-0.11,-0.01,91.0,309.0
1768638955.475759,553996,0.0,-0.11,-0.08,90.0,307.0
1768638955.5085354,554016,0.0,-0.11,0.03,90.0,307.0
1768638955.518545,554036,0.0,-0.11,0.06,90.0,307.0
1768638955.5409513,554056,0.0,-0.11,-0.08,90.0,307.0
1768638955.5502355,554076,0.0,-0.11,-0.01,90.0,307.0
1768638955.5823638,554096,0.0,-0.11,-0.15,90.0,307.0
1768638955.604941,554116,0.0,-0.11,-0.08,90.0,307.0
1768638955.6156685,554136,0.0,-0.11,0.08,90.0,307.0
1768638955.6534011,554156,0.0,-0.11,-0.11,90.0,307.0
1768638955.668422,554176,0.0,-0.11,0.06,90.0,307.0
1768638955.6785686,554196,0.0,-0.11,0.06,89.0,305.0
1768638955.7014272,554216,0.0,-0.11,-0.08,90.0,307.0
1768638955.7106798,554236,0.0,-0.11,-0.01,90.0,307.0
1768638955.7430382,554256,0.0,-0.11,-0.01,90.0,307.0
1768638955.7700408,554276,0.0,-0.11,-0.04,91.0,309.0
1768638955.7811735,554296,0.0,-0.11,0.06,90.0,307.0
1768638955.796725,554316,0.0,-0.11,-0.01,90.0,307.0
1768638955.8293614,554336,0.0,-0.11,0.03,91.0,309.0
1768638955.8395092,554356,0.0,-0.11,-0.01,90.0,307.0
1768638955.8614717,554376,0.0,-0.11,-0.01,90.0,307.0
1768638955.8709517,554396,0.0,-0.11,0.06,90.0,307.0
1768638955.903562,554416,0.0,-0.11,0.04,90.0,307.0
1768638955.9256299,554436,0.0,-0.11,-0.05,90.0,307.0
1768638955.935692,554456,0.0,-0.11,-0.08,90.0,307.0
1768638955.957316,554476,0.0,-0.11,-0.01,90.0,307.0
1768638955.9898016,554496,0.0,-0.11,0.06,90.0,307.0
1768638956.0132136,554516,0.0,-0.11,-0.01,90.0,307.0
1768638956.0219147,554536,0.0,-0.11,0.1,90.0,307.0
1768638956.0319424,554556,0.0,-0.11,0.06,90.0,307.0
1768638956.0536592,554576,0.0,-0.11,-0.08,90.0,307.0
1768638956.0861735,554596,0.0,-0.11,-0.04,90.0,307.0
1768638956.0960271,554616,0.0,-0.11,-0.01,90.0,307.0
1768638956.1253169,554636,0.0,-0.11,-0.01,90.0,307.0
1768638956.1277735,554656,0.0,-0.11,0.06,90.0,307.0
1768638956.1665971,554676,0.0,-0.11,0.03,90.0,307.0
1768638956.1763816,554696,0.0,-0.11,0.06,90.0,307.0
1768638956.1988778,554716,0.0,-0.11,-0.01,90.0,307.0
1768638956.2086475,554736,0.0,-0.11,0.06,90.0,307.0
1768638956.2461562,554756,0.0,-0.11,-0.15,90.0,307.0
1768638956.2630372,554776,0.0,-0.11,-0.08,90.0,307.0
1768638956.273069,554796,0.0,-0.11,-0.01,90.0,307.0
1768638956.2951071,554816,0.0,-0.11,-0.01,90.0,307.0
1768638956.3270671,554836,0.0,-0.11,0.06,90.0,307.0
1768638956.3369896,554856,0.0,-0.11,0.06,90.0,307.0
1768638956.361165,554876,0.0,-0.11,-0.01,90.0,307.0
1768638956.367879,554896,0.0,-0.11,-0.01,90.0,307.0
1768638956.4010737,554916,0.0,-0.11,0.06,90.0,307.0
1768638956.423557,554936,0.0,-0.11,0.06,90.0,307.0
1768638956.4334984,554956,0.0,-0.11,0.03,90.0,307.0
1768638956.4548466,554976,0.0,-0.11,-0.01,90.0,307.0
1768638956.4871407,554996,0.0,-0.11,-0.15,91.0,309.0
1768638956.4970188,555016,0.0,-0.11,0.04,90.0,307.0
1768638956.5193045,555036,0.0,-0.11,-0.04,90.0,307.0
1768638956.5287342,555056,0.0,-0.11,-0.08,91.0,309.0
1768638956.5611322,555076,0.0,-0.11,-0.03,90.0,307.0
1768638956.6039,555096,0.0,-0.11,0.03,90.0,307.0
1768638956.6047547,555116,0.0,-0.11,-0.08,90.0,307.0
1768638956.6150856,555136,0.0,-0.11,-0.12,90.0,307.0
1768638956.6417933,555156,0.0,-0.11,-0.01,90.0,307.0
1768638956.6640701,555176,0.0,-0.11,0.01,89.0,305.0
1768638956.6741016,555196,0.0,-0.11,-0.08,90.0,307.0
1768638956.7222307,555216,0.0,-0.11,0.06,90.0,307.0
1768638956.727581,555236,0.0,-0.11,0.04,90.0,307.0
1768638956.7376707,555256,0.0,-0.11,-0.01,90.0,307.0
1768638956.7602684,555276,0.0,-0.11,-0.01,90.0,307.0
1768638956.7697933,555296,0.0,-0.11,0.04,90.0,307.0
1768638956.8020139,555316,0.0,-0.11,0.06,90.0,307.0
1768638956.8481703,555336,0.0,-0.11,-0.11,90.0,307.0
1768638956.84872,555356,0.0,-0.11,-0.04,90.0,307.0
1768638956.8559833,555376,0.0,-0.11,-0.01,90.0,307.0
1768638956.888182,555396,0.0,-0.11,0.06,90.0,307.0
1768638956.898132,555416,0.0,-0.11,0.06,90.0,307.0
1768638956.9204302,555436,0.0,-0.11,0.03,90.0,307.0
1768638956.9298851,555456,0.0,-0.11,0.08,89.0,305.0
1768638956.9728086,555476,0.0,-0.11,-0.08,90.0,307.0
1768638956.9842246,555496,0.0,-0.11,0.06,89.0,305.0
1768638956.9945138,555516,0.0,-0.11,0.06,90.0,307.0
1768638957.0164359,555536,0.0,-0.11,-0.01,90.0,307.0
1768638957.0489812,555556,0.0,-0.11,-0.01,90.0,307.0
1768638957.059157,555576,0.0,-0.11,-0.01,90.0,307.0
1768638957.0996594,555596,0.0,-0.11,-0.08,90.0,307.0
1768638957.1007257,555616,0.0,-0.11,-0.08,90.0,307.0
1768638957.1233566,555636,0.0,-0.11,-0.01,90.0,307.0
1768638957.1447241,555656,0.0,-0.11,0.06,90.0,307.0
1768638957.154655,555676,0.0,-0.11,-0.06,90.0,307.0
1768638957.1767678,555696,0.0,-0.11,-0.01,90.0,307.0
1768638957.2175522,555716,0.0,-0.11,-0.08,90.0,307.0
1768638957.2194142,555736,0.0,-0.11,-0.08,90.0,307.0
1768638957.24182,555756,0.0,-0.11,-0.01,90.0,307.0
1768638957.251286,555776,0.0,-0.11,0.02,90.0,307.0
1768638957.2838762,555796,0.0,-0.11,0.06,90.0,307.0
1768638957.3064382,555816,0.0,-0.11,-0.01,90.0,307.0
1768638957.3319225,555836,0.0,-0.11,0.04,90.0,307.0
1768638957.3374887,555856,0.0,-0.11,-0.08,90.0,307.0
1768638957.3696513,555876,0.0,-0.11,-0.01,90.0,307.0
1768638957.379275,555896,0.0,-0.11,-0.06,90.0,307.0
1768638957.4021003,555916,0.0,-0.11,0.06,90.0,307.0
1768638957.4122415,555936,0.0,-0.11,-0.11,91.0,309.0
1768638957.4578438,555956,0.0,-0.11,-0.01,90.0,307.0
1768638957.4660573,555976,0.0,-0.11,-0.01,90.0,307.0
1768638957.4765975,555996,0.0,-0.11,-0.01,90.0,307.0
1768638957.4978135,556016,0.0,-0.11,-0.01,90.0,307.0
1768638957.5078328,556036,0.0,-0.11,0.13,90.0,307.0
1768638957.540885,556056,0.0,-0.11,-0.01,90.0,307.0
1768638957.5887084,556076,0.0,-0.11,-0.01,90.0,307.0
1768638957.5894084,556096,0.0,-0.11,-0.04,90.0,307.0
1768638957.593417,556116,0.0,-0.11,-0.08,90.0,307.0
1768638957.626501,556136,0.0,-0.11,-0.01,90.0,307.0
1768638957.636382,556156,0.0,-0.11,-0.01,90.0,307.0
1768638957.6586678,556176,0.0,-0.11,-0.01,90.0,307.0
1768638957.66818,556196,0.0,-0.11,-0.01,90.0,307.0
1768638957.7141633,556216,0.0,-0.11,-0.01,90.0,307.0
1768638957.7230012,556236,0.0,-0.11,-0.08,90.0,307.0
1768638957.7332883,556256,0.0,-0.11,-0.08,90.0,307.0
1768638957.7546191,556276,0.0,-0.11,0.04,89.0,305.0
1768638957.7868457,556296,0.0,-0.11,0.02,90.0,307.0
1768638957.7973268,556316,0.0,-0.11,-0.01,90.0,307.0
1768638957.833468,556336,0.0,-0.12,-0.08,90.0,307.0
1768638957.8343308,556356,0.0,-0.12,0.06,90.0,307.0
1768638957.861024,556376,0.0,-0.11,0.03,89.0,305.0
1768638957.8835456,556396,0.0,-0.11,-0.08,90.0,307.0
1768638957.8933656,556416,0.0,-0.11,-0.04,90.0,307.0
1768638957.9148202,556436,0.0,-0.11,0.04,90.0,307.0
1768638957.9471684,556456,0.0,-0.11,0.06,90.0,307.0
1768638957.9575655,556476,0.0,-0.11,-0.01,90.0,307.0
1768638957.9795196,556496,0.0,-0.11,-0.08,90.0,307.0
1768638957.9888122,556516,0.0,-0.12,-0.01,90.0,307.0
1768638958.0214863,556536,0.0,-0.12,0.06,90.0,307.0
1768638958.049348,556556,0.0,-0.12,-0.08,91.0,309.0
1768638958.0733674,556576,0.0,-0.12,-0.08,90.0,307.0
1768638958.0751932,556596,0.0,-0.12,-0.01,90.0,307.0
1768638958.1071768,556616,0.0,-0.12,-0.04,90.0,307.0
1768638958.1172457,556636,0.0,-0.12,-0.08,90.0,307.0
1768638958.1394386,556656,0.0,-0.12,0.06,90.0,307.0
1768638958.1489127,556676,0.0,-0.12,-0.01,90.0,307.0
1768638958.1924033,556696,0.0,-0.12,-0.08,90.0,307.0
1768638958.2041867,556716,0.0,-0.12,0.06,90.0,307.0
1768638958.21442,556736,0.0,-0.12,0.06,90.0,307.0
1768638958.2350717,556756,0.0,-0.12,-0.08,90.0,307.0
1768638958.2681394,556776,0.0,-0.12,-0.01,90.0,307.0
1768638958.282299,556796,0.0,-0.12,-0.08,90.0,307.0
1768638958.303034,556816,0.0,-0.12,-0.08,91.0,309.0
1768638958.3096733,556836,0.0,-0.12,0.06,90.0,307.0
1768638958.3486884,556856,0.0,-0.12,-0.01,90.0,307.0
1768638958.3586314,556876,0.0,-0.12,0.06,90.0,307.0
1768638958.3808258,556896,0.0,-0.12,-0.01,90.0,307.0
