Time_PC,Time_Dev,Target,Yaw,Rate,Servo_Angle,Servo_PWM
1768640186.2230191,600,0.0,-0.02,-0.15,90.0,307.0
1768640186.2679994,620,0.0,-0.02,-0.01,90.0,307.0
1768640186.2858062,640,0.0,-0.02,-0.08,90.0,307.0
1768640186.2875373,660,0.0,-0.02,-0.1,90.0,307.0
1768640186.3248675,680,0.0,-0.02,0.13,89.0,305.0
1768640186.350281,700,0.0,-0.02,-0.01,90.0,307.0
1768640186.3563666,720,0.0,-0.02,-0.01,90.0,307.0
1768640186.3734765,740,0.0,-0.02,-0.01,90.0,307.0
1768640186.3835506,760,0.0,-0.02,-0.01,90.0,307.0
1768640186.431425,780,0.0,-0.02,-0.01,91.0,309.0
1768640186.4387524,800,0.0,-0.02,-0.08,91.0,309.0
1768640186.4696617,820,0.0,-0.02,-0.08,90.0,307.0
1768640186.4728003,840,0.0,-0.02,0.02,90.0,307.0
1768640186.5061219,860,0.0,-0.02,-0.01,90.0,307.0
1768640186.5267925,880,0.0,-0.03,-0.01,90.0,307.0
1768640186.5317905,900,0.0,-0.03,-0.08,90.0,307.0
1768640186.5542858,920,0.0,-0.03,0.06,90.0,307.0
1768640186.5816963,940,0.0,-0.03,-0.08,90.0,307.0
1768640186.5924613,960,0.0,-0.03,-0.08,90.0,307.0
1768640186.614033,980,0.0,-0.03,0.11,90.0,307.0
1768640186.624292,1000,0.0,-0.03,0.06,90.0,307.0
1768640186.6791894,1020,0.0,-0.03,-0.08,90.0,307.0
1768640186.6983316,1040,0.0,-0.03,-0.01,90.0,307.0
1768640186.7209685,1060,0.0,-0.03,0.06,90.0,307.0
1768640186.7390811,1080,0.0,-0.03,-0.08,90.0,307.0
1768640186.7510254,1100,0.0,-0.03,-0.04,90.0,307.0
1768640186.7730784,1120,0.0,-0.03,-0.04,90.0,307.0
1768640186.7832694,1140,0.0,-0.03,-0.08,90.0,307.0
1768640186.8040774,1160,0.0,-0.03,-0.08,90.0,307.0
1768640186.8423915,1180,0.0,-0.03,-0.08,90.0,307.0
1768640186.8556352,1200,0.0,-0.03,-0.03,90.0,307.0
1768640186.876299,1220,0.0,-0.03,-0.08,90.0,307.0
1768640186.885091,1240,0.0,-0.03,0.03,91.0,309.0
1768640186.907623,1260,0.0,-0.03,0.13,90.0,307.0
1768640186.9275897,1280,0.0,-0.03,-0.08,90.0,307.0
1768640186.9494934,1300,0.0,-0.04,-0.01,90.0,307.0
1768640186.9584856,1320,0.0,-0.04,-0.01,90.0,307.0
1768640186.9916818,1340,0.0,-0.04,-0.01,90.0,307.0
1768640187.0251064,1360,0.0,-0.04,-0.06,90.0,307.0
1768640187.0300677,1380,0.0,-0.04,-0.01,90.0,307.0
1768640187.0608437,1400,0.0,-0.04,-0.01,90.0,307.0
1768640187.0800693,1420,0.0,-0.04,-0.08,90.0,307.0
1768640187.0892231,1440,0.0,-0.04,-0.08,90.0,307.0
1768640187.1111724,1460,0.0,-0.04,-0.01,90.0,307.0
1768640187.119269,1480,0.0,-0.04,-0.15,90.0,307.0
1768640187.1440003,1500,0.0,-0.04,0.06,90.0,307.0
1768640187.17386,1520,0.0,-0.04,-0.08,90.0,307.0
1768640187.1963735,1540,0.0,-0.04,-0.08,90.0,307.0
1768640187.205989,1560,0.0,-0.04,-0.01,91.0,309.0
1768640187.2365673,1580,0.0,-0.04,0.01,90.0,307.0
1768640187.2458022,1600,0.0,-0.04,0.06,91.0,309.0
1768640187.2705488,1620,0.0,-0.04,-0.15,90.0,307.0
1768640187.280156,1640,0.0,-0.05,-0.08,90.0,307.0
1768640187.3125792,1660,0.0,-0.05,-0.08,90.0,307.0
1768640187.334694,1680,0.0,-0.05,-0.15,90.0,307.0
1768640187.344897,1700,0.0,-0.05,0.03,90.0,307.0
1768640187.3680053,1720,0.0,-0.05,-0.08,90.0,307.0
1768640187.3997433,1740,0.0,-0.05,-0.08,90.0,307.0
1768640187.4103837,1760,0.0,-0.05,-0.08,90.0,307.0
1768640187.4314225,1780,0.0,-0.05,-0.01,90.0,307.0
1768640187.4417484,1800,0.0,-0.05,-0.08,90.0,307.0
1768640187.463348,1820,0.0,-0.05,-0.01,90.0,307.0
1768640187.4952223,1840,0.0,-0.05,-0.05,91.0,309.0
1768640187.505266,1860,0.0,-0.05,0.11,90.0,307.0
1768640187.5269525,1880,0.0,-0.05,-0.08,90.0,307.0
1768640187.5355663,1900,0.0,-0.05,-0.08,90.0,307.0
1768640187.56983,1920,0.0,-0.05,-0.01,90.0,307.0
1768640187.5917115,1940,0.0,-0.05,-0.08,90.0,307.0
1768640187.6051402,1960,0.0,-0.05,0.03,90.0,307.0
1768640187.6232781,1980,0.0,-0.05,0.06,90.0,307.0
1768640187.6550934,2000,0.0,-0.05,-0.01,90.0,307.0
1768640187.6653574,2020,0.0,-0.06,-0.01,90.0,307.0
1768640187.6878645,2040,0.0,-0.06,-0.01,90.0,307.0
1768640187.7059898,2060,0.0,-0.06,-0.08,90.0,307.0
1768640187.7307985,2080,0.0,-0.06,-0.01,90.0,307.0
1768640187.7532341,2100,0.0,-0.06,-0.12,90.0,307.0
1768640187.7622123,2120,0.0,-0.06,-0.08,90.0,307.0
1768640187.7837856,2140,0.0,-0.06,-0.08,90.0,307.0
1768640187.800159,2160,0.0,-0.06,0.16,90.0,307.0
1768640187.8179452,2180,0.0,-0.06,0.01,90.0,307.0
1768640187.848228,2200,0.0,-0.06,-0.01,90.0,307.0
1768640187.8570652,2220,0.0,-0.06,-0.01,90.0,307.0
1768640187.8938963,2240,0.0,-0.06,0.01,90.0,307.0
1768640187.915209,2260,0.0,-0.06,-0.01,90.0,307.0
1768640187.9277356,2280,0.0,-0.06,-0.04,90.0,307.0
1768640187.9514055,2300,0.0,-0.06,-0.12,90.0,307.0
1768640187.9770951,2320,0.0,-0.06,-0.01,90.0,307.0
1768640187.9862936,2340,0.0,-0.06,0.03,90.0,307.0
1768640188.0087976,2360,0.0,-0.06,0.06,90.0,307.0
1768640188.0172813,2380,0.0,-0.06,0.06,90.0,307.0
1768640188.042424,2400,0.0,-0.06,0.01,90.0,307.0
1768640188.0726802,2420,0.0,-0.06,-0.08,90.0,307.0
1768640188.0965068,2440,0.0,-0.06,0.06,90.0,307.0
1768640188.110809,2460,0.0,-0.06,0.06,90.0,307.0
1768640188.1423752,2480,0.0,-0.06,-0.08,90.0,307.0
1768640188.153283,2500,0.0,-0.06,-0.01,90.0,307.0
1768640188.163849,2520,0.0,-0.07,-0.04,90.0,307.0
1768640188.1839652,2540,0.0,-0.06,0.13,90.0,307.0
1768640188.1966097,2560,0.0,-0.06,0.02,90.0,307.0
1768640188.218197,2580,0.0,-0.06,0.06,90.0,307.0
1768640188.249922,2600,0.0,-0.07,-0.08,90.0,307.0
1768640188.2585952,2620,0.0,-0.06,-0.01,90.0,307.0
1768640188.3086398,2640,0.0,-0.06,0.06,90.0,307.0
1768640188.3204777,2660,0.0,-0.07,-0.08,90.0,307.0
1768640188.3316627,2680,0.0,-0.07,0.01,90.0,307.0
1768640188.3463693,2700,0.0,-0.07,-0.08,90.0,307.0
1768640188.3776398,2720,0.0,-0.07,-0.08,90.0,307.0
1768640188.3875198,2740,0.0,-0.07,-0.01,90.0,307.0
1768640188.412325,2760,0.0,-0.07,0.06,90.0,307.0
1768640188.4195518,2780,0.0,-0.07,-0.15,91.0,309.0
1768640188.4526649,2800,0.0,-0.07,0.06,91.0,309.0
1768640188.473743,2820,0.0,-0.07,0.06,90.0,307.0
1768640188.491341,2840,0.0,-0.07,-0.08,90.0,307.0
1768640188.509713,2860,0.0,-0.07,-0.08,90.0,307.0
1768640188.5237143,2880,0.0,-0.07,0.03,90.0,307.0
1768640188.5541854,2900,0.0,-0.07,-0.01,90.0,307.0
1768640188.581227,2920,0.0,-0.07,-0.01,90.0,307.0
1768640188.5845165,2940,0.0,-0.07,-0.01,90.0,307.0
1768640188.6185153,2960,0.0,-0.07,-0.15,90.0,307.0
1768640188.628462,2980,0.0,-0.07,-0.01,90.0,307.0
1768640188.6514602,3000,0.0,-0.07,-0.01,90.0,307.0
1768640188.658875,3020,0.0,-0.07,0.06,90.0,307.0
1768640188.692568,3040,0.0,-0.07,-0.08,90.0,307.0
1768640188.7158558,3060,0.0,-0.08,-0.01,90.0,307.0
1768640188.7456312,3080,0.0,-0.08,-0.08,90.0,307.0
1768640188.756393,3100,0.0,-0.08,-0.08,90.0,307.0
1768640188.7827039,3120,0.0,-0.08,-0.08,90.0,307.0
1768640188.798582,3140,0.0,-0.08,-0.04,90.0,307.0
1768640188.8146875,3160,0.0,-0.08,-0.04,90.0,307.0
1768640188.8200061,3180,0.0,-0.08,-0.05,90.0,307.0
1768640188.8558347,3200,0.0,-0.08,-0.01,90.0,307.0
1768640188.893859,3220,0.0,-0.08,0.06,90.0,307.0
1768640188.895649,3240,0.0,-0.08,0.06,90.0,307.0
1768640188.9055915,3260,0.0,-0.08,-0.01,90.0,307.0
1768640188.9389374,3280,0.0,-0.08,-0.08,90.0,307.0
1768640188.9490714,3300,0.0,-0.08,-0.08,90.0,307.0
1768640188.971228,3320,0.0,-0.08,-0.01,90.0,307.0
1768640188.9878497,3340,0.0,-0.08,-0.01,90.0,307.0
1768640189.0070546,3360,0.0,-0.08,0.06,90.0,307.0
1768640189.0374439,3380,0.0,-0.08,-0.01,90.0,307.0
1768640189.058766,3400,0.0,-0.08,-0.01,90.0,307.0
1768640189.0736804,3420,0.0,-0.08,-0.01,90.0,307.0
1768640189.0879204,3440,0.0,-0.08,-0.01,90.0,307.0
1768640189.1095686,3460,0.0,-0.08,-0.08,90.0,307.0
1768640189.1316967,3480,0.0,-0.08,-0.04,90.0,307.0
1768640189.141675,3500,0.0,-0.08,-0.01,90.0,307.0
1768640189.1627169,3520,0.0,-0.08,-0.01,90.0,307.0
1768640189.2068257,3540,0.0,-0.08,-0.08,90.0,307.0
1768640189.2201872,3560,0.0,-0.09,-0.08,90.0,307.0
1768640189.2332664,3580,0.0,-0.09,-0.15,90.0,307.0
1768640189.2439861,3600,0.0,-0.09,-0.01,90.0,307.0
1768640189.2723196,3620,0.0,-0.09,-0.01,90.0,307.0
1768640189.292038,3640,0.0,-0.09,0.02,90.0,307.0
1768640189.3021312,3660,0.0,-0.09,-0.01,90.0,307.0
1768640189.322586,3680,0.0,-0.09,-0.01,90.0,307.0
1768640189.3562515,3700,0.0,-0.09,-0.01,90.0,307.0
1768640189.372458,3720,0.0,-0.09,-0.01,90.0,307.0
1768640189.391285,3740,0.0,-0.09,0.03,91.0,309.0
1768640189.3992004,3760,0.0,-0.09,-0.13,90.0,307.0
1768640189.4340537,3780,0.0,-0.09,-0.04,91.0,309.0
1768640189.4588733,3800,0.0,-0.09,-0.08,90.0,307.0
1768640189.4792464,3820,0.0,-0.09,-0.08,90.0,307.0
1768640189.4896348,3840,0.0,-0.09,-0.04,90.0,307.0
1768640189.5064266,3860,0.0,-0.09,0.02,90.0,307.0
1768640189.5260475,3880,0.0,-0.09,-0.01,90.0,307.0
1768640189.5485463,3900,0.0,-0.09,0.03,90.0,307.0
1768640189.5573015,3920,0.0,-0.09,-0.06,90.0,307.0
1768640189.5878954,3940,0.0,-0.09,0.06,90.0,307.0
1768640189.6143882,3960,0.0,-0.09,-0.08,90.0,307.0
1768640189.6227577,3980,0.0,-0.09,-0.01,90.0,307.0
1768640189.6453185,4000,0.0,-0.09,-0.08,91.0,309.0
1768640189.6698463,4020,0.0,-0.09,0.06,90.0,307.0
1768640189.686818,4040,0.0,-0.09,-0.08,91.0,309.0
1768640189.709179,4060,0.0,-0.09,-0.08,90.0,307.0
1768640189.7177892,4080,0.0,-0.09,-0.04,89.0,305.0
1768640189.7711039,4100,0.0,-0.09,0.03,90.0,307.0
1768640189.7803295,4120,0.0,-0.09,-0.01,90.0,307.0
1768640189.8012862,4140,0.0,-0.09,-0.08,90.0,307.0
1768640189.8066442,4160,0.0,-0.09,-0.01,90.0,307.0
1768640189.842451,4180,0.0,-0.08,0.1,90.0,307.0
1768640189.8494768,4200,0.0,-0.08,0.06,90.0,307.0
1768640189.8592184,4220,0.0,-0.08,0.13,91.0,309.0
1768640189.884155,4240,0.0,-0.08,-0.08,90.0,307.0
1768640189.9176853,4260,0.0,-0.08,-0.01,90.0,307.0
1768640189.9277208,4280,0.0,-0.08,0.06,90.0,307.0
1768640189.9532456,4300,0.0,-0.08,-0.01,90.0,307.0
1768640189.9599602,4320,0.0,-0.08,-0.05,90.0,307.0
1768640189.9851904,4340,0.0,-0.08,0.02,90.0,307.0
1768640190.017342,4360,0.0,-0.08,-0.08,90.0,307.0
1768640190.0242693,4380,0.0,-0.08,-0.15,90.0,307.0
1768640190.0460746,4400,0.0,-0.08,-0.01,90.0,307.0
1768640190.0775745,4420,0.0,-0.08,-0.04,90.0,307.0
1768640190.0875237,4440,0.0,-0.08,-0.01,90.0,307.0
1768640190.1167545,4460,0.0,-0.08,-0.01,90.0,307.0
1768640190.1202762,4480,0.0,-0.08,-0.01,90.0,307.0
1768640190.1532712,4500,0.0,-0.08,-0.01,90.0,307.0
1768640190.1747253,4520,0.0,-0.08,-0.01,90.0,307.0
1768640190.187313,4540,0.0,-0.08,-0.08,90.0,307.0
1768640190.2061791,4560,0.0,-0.08,0.06,90.0,307.0
1768640190.2325857,4580,0.0,-0.08,-0.08,91.0,309.0
1768640190.2546108,4600,0.0,-0.08,0.06,90.0,307.0
1768640190.2711875,4620,0.0,-0.08,-0.01,90.0,307.0
1768640190.2904885,4640,0.0,-0.08,-0.01,90.0,307.0
1768640190.3196945,4660,0.0,-0.08,-0.01,90.0,307.0
1768640190.3292673,4680,0.0,-0.08,0.03,90.0,307.0
1768640190.35239,4700,0.0,-0.08,-0.01,90.0,307.0
1768640190.360741,4720,0.0,-0.08,0.06,90.0,307.0
1768640190.392934,4740,0.0,-0.08,-0.08,90.0,307.0
1768640190.4153345,4760,0.0,-0.08,-0.01,90.0,307.0
1768640190.425219,4780,0.0,-0.08,-0.05,90.0,307.0
1768640190.4482293,4800,0.0,-0.08,0.01,90.0,307.0
1768640190.4805243,4820,0.0,-0.08,-0.08,90.0,307.0
1768640190.49252,4840,0.0,-0.08,-0.01,89.0,305.0
1768640190.5188487,4860,0.0,-0.08,0.06,90.0,307.0
1768640190.5331683,4880,0.0,-0.08,-0.11,90.0,307.0
1768640190.5425828,4900,0.0,-0.08,-0.08,90.0,307.0
1768640190.562006,4920,0.0,-0.09,0.06,91.0,309.0
1768640190.585568,4940,0.0,-0.08,-0.01,90.0,307.0
1768640190.6074097,4960,0.0,-0.08,-0.08,90.0,307.0
1768640190.6313627,4980,0.0,-0.09,-0.01,90.0,307.0
1768640190.661634,5000,0.0,-0.08,-0.01,90.0,307.0
1768640190.6696672,5020,0.0,-0.08,-0.01,90.0,307.0
1768640190.697394,5040,0.0,-0.09,-0.15,90.0,307.0
1768640190.710742,5060,0.0,-0.09,0.09,90.0,307.0
1768640190.7332196,5080,0.0,-0.09,-0.08,90.0,307.0
1768640190.752174,5100,0.0,-0.09,-0.15,90.0,307.0
1768640190.7621374,5120,0.0,-0.09,-0.05,90.0,307.0
1768640190.7828522,5140,0.0,-0.09,0.06,90.0,307.0
1768640190.8167174,5160,0.0,-0.09,-0.01,90.0,307.0
1768640190.8262782,5180,0.0,-0.09,0.04,90.0,307.0
1768640190.8484316,5200,0.0,-0.08,-0.04,90.0,307.0
1768640190.8597693,5220,0.0,-0.08,-0.01,90.0,307.0
1768640190.8911717,5240,0.0,-0.09,-0.08,90.0,307.0
1768640190.9145722,5260,0.0,-0.09,-0.05,90.0,307.0
1768640190.9224532,5280,0.0,-0.09,0.06,90.0,307.0
1768640190.9430492,5300,0.0,-0.09,-0.08,90.0,307.0
1768640190.980099,5320,0.0,-0.09,-0.01,90.0,307.0
1768640191.001031,5340,0.0,-0.09,-0.01,90.0,307.0
1768640191.0277941,5360,0.0,-0.09,-0.08,90.0,307.0
1768640191.0362303,5380,0.0,-0.09,-0.01,90.0,307.0
1768640191.0772753,5400,0.0,-0.09,-0.08,90.0,307.0
1768640191.0943274,5420,0.0,-0.09,-0.01,90.0,307.0
1768640191.095494,5440,0.0,-0.09,-0.01,90.0,307.0
1768640191.1038916,5460,0.0,-0.09,-0.08,90.0,307.0
1768640191.1369126,5480,0.0,-0.09,-0.08,90.0,307.0
1768640191.1511745,5500,0.0,-0.09,-0.08,90.0,307.0
1768640191.170098,5520,0.0,-0.09,-0.08,90.0,307.0
1768640191.1786568,5540,0.0,-0.09,0.1,90.0,307.0
1768640191.2127504,5560,0.0,-0.09,-0.01,90.0,307.0
1768640191.2384934,5580,0.0,-0.09,-0.01,91.0,309.0
1768640191.245056,5600,0.0,-0.09,-0.01,90.0,307.0
1768640191.2641685,5620,0.0,-0.09,0.08,90.0,307.0
1768640191.2769449,5640,0.0,-0.09,0.03,90.0,307.0
1768640191.3076437,5660,0.0,-0.09,-0.01,90.0,307.0
1768640191.329645,5680,0.0,-0.09,-0.01,90.0,307.0
1768640191.3387554,5700,0.0,-0.09,0.03,90.0,307.0
1768640191.3879528,5720,0.0,-0.09,-0.15,90.0,307.0
1768640191.4026358,5740,0.0,-0.09,-0.01,89.0,305.0
1768640191.4045236,5760,0.0,-0.09,-0.01,90.0,307.0
1768640191.4260402,5780,0.0,-0.09,-0.01,91.0,309.0
1768640191.45776,5800,0.0,-0.09,-0.08,89.0,305.0
1768640191.4679236,5820,0.0,-0.09,-0.01,91.0,309.0
1768640191.4962187,5840,0.0,-0.09,0.06,90.0,307.0
1768640191.499044,5860,0.0,-0.09,-0.01,90.0,307.0
1768640191.5348406,5880,0.0,-0.09,-0.01,90.0,307.0
1768640191.559229,5900,0.0,-0.09,-0.01,90.0,307.0
1768640191.5737038,5920,0.0,-0.09,0.03,91.0,309.0
1768640191.585668,5940,0.0,-0.09,-0.01,90.0,307.0
1768640191.6181445,5960,0.0,-0.09,-0.08,90.0,307.0
1768640191.628282,5980,0.0,-0.09,-0.01,90.0,307.0
1768640191.6505115,6000,0.0,-0.09,-0.06,90.0,307.0
1768640191.6634903,6020,0.0,-0.09,0.03,90.0,307.0
1768640191.6918252,6040,0.0,-0.09,-0.04,90.0,307.0
1768640191.7147024,6060,0.0,-0.09,-0.01,90.0,307.0
1768640191.7261667,6080,0.0,-0.09,-0.04,90.0,307.0
1768640191.7484357,6100,0.0,-0.09,-0.05,90.0,307.0
1768640191.7785401,6120,0.0,-0.09,-0.08,91.0,309.0
1768640191.7888162,6140,0.0,-0.09,-0.01,90.0,307.0
1768640191.8105671,6160,0.0,-0.09,-0.06,90.0,307.0
1768640191.8195004,6180,0.0,-0.09,-0.15,90.0,307.0
1768640191.8517816,6200,0.0,-0.09,0.13,90.0,307.0
1768640191.8766434,6220,0.0,-0.09,-0.08,90.0,307.0
1768640191.8900747,6240,0.0,-0.09,-0.11,90.0,307.0
1768640191.9134836,6260,0.0,-0.09,-0.01,90.0,307.0
1768640191.9396274,6280,0.0,-0.09,-0.01,90.0,307.0
1768640191.9562502,6300,0.0,-0.09,0.06,90.0,307.0
1768640191.9644482,6320,0.0,-0.09,-0.01,91.0,309.0
1768640191.9856162,6340,0.0,-0.09,0.06,90.0,307.0
1768640192.0004466,6360,0.0,-0.09,0.06,90.0,307.0
1768640192.039003,6380,0.0,-0.09,0.04,90.0,307.0
1768640192.0517585,6400,0.0,-0.09,-0.08,90.0,307.0
1768640192.0759518,6420,0.0,-0.09,-0.08,90.0,307.0
1768640192.1101363,6440,0.0,-0.09,-0.01,90.0,307.0
1768640192.1170428,6460,0.0,-0.09,-0.04,90.0,307.0
1768640192.1288412,6480,0.0,-0.09,-0.01,90.0,307.0
1768640192.1470861,6500,0.0,-0.09,-0.01,90.0,307.0
1768640192.155781,6520,0.0,-0.09,-0.01,90.0,307.0
1768640192.180298,6540,0.0,-0.09,0.02,90.0,307.0
1768640192.2123814,6560,0.0,-0.09,-0.01,91.0,309.0
1768640192.226309,6580,0.0,-0.09,0.13,90.0,307.0
1768640192.2475452,6600,0.0,-0.09,-0.08,90.0,307.0
1768640192.2756405,6620,0.0,-0.09,-0.01,90.0,307.0
1768640192.2989092,6640,0.0,-0.09,-0.01,90.0,307.0
1768640192.3094254,6660,0.0,-0.09,-0.01,90.0,307.0
1768640192.317892,6680,0.0,-0.09,0.09,91.0,309.0
1768640192.3497322,6700,0.0,-0.09,-0.01,90.0,307.0
1768640192.3712344,6720,0.0,-0.09,0.06,90.0,307.0
1768640192.381278,6740,0.0,-0.09,-0.15,90.0,307.0
1768640192.4123373,6760,0.0,-0.09,0.13,90.0,307.0
1768640192.4401996,6780,0.0,-0.09,-0.08,90.0,307.0
1768640192.4485474,6800,0.0,-0.09,0.03,90.0,307.0
1768640192.4744895,6820,0.0,-0.09,-0.01,90.0,307.0
1768640192.4885483,6840,0.0,-0.09,0.09,90.0,307.0
1768640192.508494,6860,0.0,-0.09,0.02,90.0,307.0
1768640192.5318346,6880,0.0,-0.09,-0.08,90.0,307.0
1768640192.54202,6900,0.0,-0.09,-0.04,90.0,307.0
1768640192.563147,6920,0.0,-0.09,0.06,90.0,307.0
1768640192.5965633,6940,0.0,-0.09,-0.01,90.0,307.0
1768640192.606814,6960,0.0,-0.09,-0.01,90.0,307.0
1768640192.6286619,6980,0.0,-0.09,-0.06,90.0,307.0
1768640192.6410856,7000,0.0,-0.09,-0.01,90.0,307.0
1768640192.6726522,7020,0.0,-0.09,-0.15,90.0,307.0
1768640192.6951025,7040,0.0,-0.09,-0.13,90.0,307.0
1768640192.7029443,7060,0.0,-0.09,-0.01,90.0,307.0
1768640192.723443,7080,0.0,-0.09,-0.04,90.0,307.0
1768640192.7575898,7100,0.0,-0.09,-0.01,90.0,307.0
1768640192.775156,7120,0.0,-0.09,-0.08,90.0,307.0
1768640192.789315,7140,0.0,-0.09,-0.01,90.0,307.0
1768640192.809019,7160,0.0,-0.09,0.06,90.0,307.0
1768640192.8376424,7180,0.0,-0.09,-0.15,90.0,307.0
1768640192.854435,7200,0.0,-0.09,-0.08,90.0,307.0
1768640192.8704903,7220,0.0,-0.09,-0.08,90.0,307.0
1768640192.8781302,7240,0.0,-0.09,-0.05,90.0,307.0
1768640192.9114034,7260,0.0,-0.09,-0.08,90.0,307.0
1768640192.933411,7280,0.0,-0.09,-0.08,90.0,307.0
1768640192.9602988,7300,0.0,-0.09,-0.01,90.0,307.0
1768640192.968229,7320,0.0,-0.09,-0.04,91.0,309.0
1768640192.9937012,7340,0.0,-0.09,0.02,90.0,307.0
1768640193.011206,7360,0.0,-0.09,-0.08,91.0,309.0
1768640193.0335298,7380,0.0,-0.09,-0.08,90.0,307.0
1768640193.039964,7400,0.0,-0.1,-0.01,91.0,309.0
1768640193.0631902,7420,0.0,-0.1,0.06,90.0,307.0
1768640193.0937917,7440,0.0,-0.1,-0.01,90.0,307.0
1768640193.1207287,7460,0.0,-0.1,-0.15,90.0,307.0
1768640193.132917,7480,0.0,-0.1,0.06,90.0,307.0
1768640193.1579523,7500,0.0,-0.09,-0.08,90.0,307.0
1768640193.1717615,7520,0.0,-0.09,-0.01,90.0,307.0
1768640193.1954207,7540,0.0,-0.09,-0.01,90.0,307.0
1768640193.205496,7560,0.0,-0.09,-0.05,90.0,307.0
1768640193.238386,7580,0.0,-0.1,-0.01,90.0,307.0
1768640193.2483234,7600,0.0,-0.1,-0.08,90.0,307.0
1768640193.2703924,7620,0.0,-0.1,0.03,90.0,307.0
1768640193.3009777,7640,0.0,-0.1,-0.01,90.0,307.0
1768640193.3149009,7660,0.0,-0.1,-0.08,90.0,307.0
1768640193.334246,7680,0.0,-0.1,0.06,90.0,307.0
1768640193.3489048,7700,0.0,-0.09,-0.04,90.0,307.0
1768640193.372093,7720,0.0,-0.1,-0.01,90.0,307.0
1768640193.3991766,7740,0.0,-0.1,-0.01,90.0,307.0
1768640193.4086986,7760,0.0,-0.1,-0.01,90.0,307.0
1768640193.4309154,7780,0.0,-0.1,0.03,90.0,307.0
1768640193.4397597,7800,0.0,-0.1,-0.01,90.0,307.0
1768640193.47575,7820,0.0,-0.1,-0.15,90.0,307.0
1768640193.5049915,7840,0.0,-0.1,0.06,91.0,309.0
1768640193.5127056,7860,0.0,-0.1,-0.15,90.0,307.0
1768640193.5379884,7880,0.0,-0.1,-0.01,90.0,307.0
1768640193.559527,7900,0.0,-0.1,-0.08,90.0,307.0
1768640193.5742276,7920,0.0,-0.1,-0.01,90.0,307.0
1768640193.5912058,7940,0.0,-0.1,-0.15,90.0,307.0
1768640193.6013138,7960,0.0,-0.1,-0.01,90.0,307.0
1768640193.6221867,7980,0.0,-0.1,0.06,91.0,309.0
1768640193.6619983,8000,0.0,-0.1,-0.08,90.0,307.0
1768640193.674992,8020,0.0,-0.1,-0.08,91.0,309.0
1768640193.6958675,8040,0.0,-0.1,-0.01,90.0,307.0
1768640193.706639,8060,0.0,-0.1,-0.08,90.0,307.0
1768640193.730609,8080,0.0,-0.1,0.02,90.0,307.0
1768640193.747745,8100,0.0,-0.1,-0.04,90.0,307.0
1768640193.7690558,8120,0.0,-0.1,0.06,90.0,307.0
1768640193.7764237,8140,0.0,-0.1,-0.01,91.0,309.0
1768640193.8096368,8160,0.0,-0.1,-0.01,90.0,307.0
1768640193.8335216,8180,0.0,-0.1,-0.15,90.0,307.0
1768640193.849461,8200,0.0,-0.1,0.06,90.0,307.0
1768640193.8634188,8220,0.0,-0.1,-0.08,90.0,307.0
1768640193.8985918,8240,0.0,-0.1,-0.01,90.0,307.0
1768640193.9166782,8260,0.0,-0.1,-0.01,90.0,307.0
1768640193.9349818,8280,0.0,-0.1,-0.01,90.0,307.0
1768640193.9396918,8300,0.0,-0.1,-0.08,90.0,307.0
1768640193.9701884,8320,0.0,-0.1,-0.01,90.0,307.0
