Time_PC,Time_Dev,Target,Yaw,Rate,Servo_Angle,Servo_PWM
1768804577.3592696,56720,0.0,1.62,-1.77,92.0,312.0
1768804577.3697245,56740,0.0,1.58,-1.53,92.0,312.0
1768804577.3906884,56760,0.0,1.56,-0.58,87.0,300.0
1768804577.3997087,56780,0.0,1.56,-0.26,85.0,296.0
1768804577.433797,56800,0.0,1.54,-1.22,88.0,302.0
1768804577.4576304,56820,0.0,1.51,-1.39,91.0,309.0
1768804577.4657698,56840,0.0,1.49,-0.34,86.0,298.0
1768804577.486815,56860,0.0,1.5,0.29,81.0,287.0
1768804577.5085866,56880,0.0,1.5,0.14,82.0,289.0
1768804577.5357637,56900,0.0,1.49,-0.87,86.0,298.0
1768804577.5520506,56920,0.0,1.48,-0.97,87.0,300.0
1768804577.560661,56940,0.0,1.47,0.34,84.0,293.0
1768804577.585363,56960,0.0,1.49,1.12,79.0,282.0
1768804577.6000063,56980,0.0,1.5,0.52,81.0,287.0
1768804577.632166,57000,0.0,1.5,-0.18,85.0,296.0
1768804577.6485941,57020,0.0,1.5,0.22,84.0,293.0
1768804577.6646695,57040,0.0,1.52,1.28,77.0,277.0
1768804577.6869287,57060,0.0,1.55,1.11,76.0,275.0
1768804577.713344,57080,0.0,1.56,-0.27,82.0,289.0
1768804577.7212234,57100,0.0,1.55,-0.42,87.0,300.0
1768804577.7458804,57120,0.0,1.54,0.41,85.0,296.0
1768804577.7562656,57140,0.0,1.56,0.66,79.0,282.0
1768804577.8002257,57160,0.0,1.58,0.2,79.0,282.0
1768804577.808497,57180,0.0,1.57,-0.44,84.0,293.0
1768804577.840711,57200,0.0,1.56,-0.44,86.0,298.0
1768804577.8549647,57220,0.0,1.56,0.41,84.0,293.0
1768804577.8731165,57240,0.0,1.57,0.35,81.0,287.0
1768804577.883407,57260,0.0,1.57,-0.25,82.0,289.0
1768804577.9142725,57280,0.0,1.56,-0.88,87.0,300.0
1768804577.9363923,57300,0.0,1.54,-0.53,87.0,300.0
1768804577.9467628,57320,0.0,1.54,-0.09,84.0,293.0
1768804577.9710112,57340,0.0,1.54,0.07,83.0,291.0
1768804578.0037224,57360,0.0,1.54,-0.43,85.0,296.0
1768804578.0114188,57380,0.0,1.52,-0.54,87.0,300.0
1768804578.0333042,57400,0.0,1.52,0.18,85.0,296.0
1768804578.0434227,57420,0.0,1.53,0.32,81.0,287.0
1768804578.072288,57440,0.0,1.53,0.1,82.0,289.0
1768804578.0972326,57460,0.0,1.53,-0.39,84.0,293.0
1768804578.1072478,57480,0.0,1.53,0.14,84.0,293.0
1768804578.135074,57500,0.0,1.54,0.77,81.0,287.0
1768804578.1471295,57520,0.0,1.55,0.84,81.0,287.0
1768804578.1782234,57540,0.0,1.56,0.28,82.0,289.0
1768804578.1810517,57560,0.0,1.56,0.1,83.0,291.0
1768804578.2070415,57580,0.0,1.57,0.64,81.0,287.0
1768804578.215889,57600,0.0,1.59,0.6,79.0,282.0
1768804578.2578924,57620,0.0,1.6,-0.03,82.0,289.0
1768804578.267826,57640,0.0,1.59,-0.39,85.0,296.0
1768804578.2899642,57660,0.0,1.59,0.11,84.0,293.0
1768804578.3022654,57680,0.0,1.59,0.49,82.0,289.0
1768804578.3343966,57700,0.0,1.59,-0.28,84.0,293.0
1768804578.355894,57720,0.0,1.58,-1.12,87.0,300.0
1768804578.3654897,57740,0.0,1.56,-0.73,88.0,302.0
1768804578.385442,57760,0.0,1.55,-0.16,84.0,293.0
1768804578.4197211,57780,0.0,1.55,-0.67,85.0,296.0
1768804578.428482,57800,0.0,1.52,-1.69,90.0,307.0
1768804578.4503884,57820,0.0,1.48,-1.44,92.0,312.0
1768804578.4591427,57840,0.0,1.46,-0.59,87.0,300.0
1768804578.5135605,57860,0.0,1.46,-0.38,84.0,293.0
1768804578.517612,57880,0.0,1.44,-1.6,90.0,307.0
1768804578.5390308,57900,0.0,1.4,-2.15,93.0,314.0
1768804578.5459402,57920,0.0,1.37,-0.66,89.0,305.0
1768804578.5744143,57940,0.0,1.37,0.13,85.0,296.0
1768804578.595084,57960,0.0,1.36,-0.36,85.0,296.0
1768804578.6045103,57980,0.0,1.34,-1.1,89.0,305.0
1768804578.6256654,58000,0.0,1.32,-0.98,89.0,305.0
1768804578.6588938,58020,0.0,1.31,-0.45,85.0,296.0
1768804578.668862,58040,0.0,1.31,0.1,84.0,293.0
1768804578.6906486,58060,0.0,1.31,-0.15,86.0,298.0
1768804578.6992188,58080,0.0,1.29,-1.04,88.0,302.0
1768804578.7458282,58100,0.0,1.28,-0.57,86.0,298.0
1768804578.754722,58120,0.0,1.28,0.24,83.0,291.0
1768804578.7649517,58140,0.0,1.29,0.01,82.0,289.0
1768804578.7858536,58160,0.0,1.27,-1.04,87.0,300.0
1768804578.8193076,58180,0.0,1.25,-1.11,90.0,307.0
1768804578.8293364,58200,0.0,1.24,0.05,86.0,298.0
1768804578.856828,58220,0.0,1.25,0.74,81.0,287.0
1768804578.8794498,58240,0.0,1.24,-0.68,87.0,300.0
1768804578.9059045,58260,0.0,1.21,-2.33,92.0,312.0
1768804578.9162517,58280,0.0,1.17,-1.83,92.0,312.0
1768804578.930139,58300,0.0,1.15,-0.39,88.0,302.0
1768804578.947635,58320,0.0,1.15,0.19,86.0,298.0
1768804578.9792523,58340,0.0,1.14,-0.51,87.0,300.0
1768804578.996106,58360,0.0,1.13,-0.61,87.0,300.0
1768804579.0061004,58380,0.0,1.13,-0.15,85.0,296.0
1768804579.0283978,58400,0.0,1.13,-0.05,84.0,293.0
1768804579.0602818,58420,0.0,1.12,-0.22,86.0,298.0
1768804579.0762024,58440,0.0,1.11,-0.29,86.0,298.0
1768804579.092045,58460,0.0,1.11,-0.05,84.0,293.0
1768804579.1058474,58480,0.0,1.11,-0.36,85.0,296.0
1768804579.134195,58500,0.0,1.1,-0.5,87.0,300.0
1768804579.1556556,58520,0.0,1.09,-0.47,87.0,300.0
1768804579.1659234,58540,0.0,1.08,-0.28,86.0,298.0
1768804579.187184,58560,0.0,1.07,-0.64,87.0,300.0
1768804579.2293975,58580,0.0,1.06,-0.64,88.0,302.0
1768804579.2401228,58600,0.0,1.05,-0.5,87.0,300.0
1768804579.2543366,58620,0.0,1.04,-0.54,87.0,300.0
1768804579.2765837,58640,0.0,1.03,-0.74,87.0,300.0
1768804579.2951996,58660,0.0,1.01,-0.85,88.0,302.0
1768804579.3170893,58680,0.0,1.0,-0.62,88.0,302.0
1768804579.3268042,58700,0.0,0.98,-0.81,88.0,302.0
1768804579.3490655,58720,0.0,0.96,-0.99,89.0,305.0
1768804579.3814752,58740,0.0,0.94,-0.85,89.0,305.0
1768804579.4001565,58760,0.0,0.93,-0.64,88.0,302.0
1768804579.4177501,58780,0.0,0.91,-0.99,88.0,302.0
1768804579.424018,58800,0.0,0.89,-1.35,90.0,307.0
1768804579.4550683,58820,0.0,0.87,-0.92,90.0,307.0
1768804579.4777262,58840,0.0,0.86,-0.22,88.0,302.0
1768804579.4872618,58860,0.0,0.85,-0.09,86.0,298.0
1768804579.5081923,58880,0.0,0.85,-0.16,86.0,298.0
1768804579.5417013,58900,0.0,0.84,-0.43,86.0,298.0
1768804579.5569868,58920,0.0,0.84,-0.22,86.0,298.0
1768804579.574252,58940,0.0,0.84,0.02,85.0,296.0
1768804579.5866902,58960,0.0,0.84,-0.02,86.0,298.0
1768804579.6156647,58980,0.0,0.83,-0.26,87.0,300.0
1768804579.6374478,59000,0.0,0.83,-0.2,86.0,298.0
1768804579.6476293,59020,0.0,0.83,0.12,85.0,296.0
1768804579.669794,59040,0.0,0.83,0.12,84.0,293.0
1768804579.6900585,59060,0.0,0.83,0.03,85.0,296.0
1768804579.7254982,59080,0.0,0.83,-0.16,85.0,296.0
1768804579.735247,59100,0.0,0.83,-0.09,85.0,296.0
1768804579.7444935,59120,0.0,0.83,-0.02,85.0,296.0
1768804579.7670283,59140,0.0,0.83,-0.3,85.0,296.0
1768804579.7979567,59160,0.0,0.82,-0.23,87.0,300.0
1768804579.8079069,59180,0.0,0.82,-0.12,87.0,300.0
1768804579.8300724,59200,0.0,0.81,-0.44,87.0,300.0
1768804579.8400574,59220,0.0,0.8,-0.25,87.0,300.0
1768804579.8735874,59240,0.0,0.8,-0.44,87.0,300.0
1768804579.8937583,59260,0.0,0.79,-0.51,87.0,300.0
1768804579.9112105,59280,0.0,0.78,-0.58,87.0,300.0
1768804579.9189074,59300,0.0,0.76,-0.65,88.0,302.0
1768804579.952182,59320,0.0,0.75,-0.43,88.0,302.0
1768804579.9816067,59340,0.0,0.75,-0.3,87.0,300.0
1768804579.9891932,59360,0.0,0.74,-0.4,87.0,300.0
1768804580.005812,59380,0.0,0.73,-0.51,88.0,302.0
1768804580.0403671,59400,0.0,0.72,-0.44,88.0,302.0
1768804580.048938,59420,0.0,0.72,-0.08,87.0,300.0
1768804580.07073,59440,0.0,0.72,0.06,85.0,296.0
1768804580.0801694,59460,0.0,0.72,0.06,85.0,296.0
1768804580.1039755,59480,0.0,0.72,0.27,84.0,293.0
1768804580.1142771,59500,0.0,0.73,0.31,83.0,291.0
1768804580.1522484,59520,0.0,0.74,0.17,84.0,293.0
1768804580.1594777,59540,0.0,0.74,0.03,85.0,296.0
1768804580.1940408,59560,0.0,0.74,0.14,85.0,296.0
1768804580.2142937,59580,0.0,0.75,0.42,84.0,293.0
1768804580.2223163,59600,0.0,0.75,0.16,83.0,291.0
1768804580.2358294,59620,0.0,0.76,0.06,85.0,296.0
1768804580.2729075,59640,0.0,0.76,-0.01,86.0,298.0
1768804580.2950737,59660,0.0,0.76,-0.08,86.0,298.0
1768804580.3072338,59680,0.0,0.76,0.06,86.0,298.0
1768804580.3304873,59700,0.0,0.76,0.06,85.0,296.0
1768804580.3592772,59720,0.0,0.76,-0.08,85.0,296.0
1768804580.36984,59740,0.0,0.75,-0.29,86.0,298.0
1768804580.3927367,59760,0.0,0.75,-0.25,87.0,300.0
1768804580.4010608,59780,0.0,0.74,-0.15,87.0,300.0
1768804580.4333189,59800,0.0,0.74,-0.19,86.0,298.0
1768804580.456585,59820,0.0,0.73,-0.41,86.0,298.0
1768804580.4768596,59840,0.0,0.72,-0.51,88.0,302.0
1768804580.4887798,59860,0.0,0.71,-0.47,88.0,302.0
1768804580.52414,59880,0.0,0.71,-0.02,86.0,298.0
1768804580.5361829,59900,0.0,0.71,0.12,86.0,298.0
1768804580.5524092,59920,0.0,0.71,-0.05,86.0,298.0
1768804580.5618553,59940,0.0,0.71,-0.16,86.0,298.0
1768804580.5849638,59960,0.0,0.71,0.16,85.0,296.0
1768804580.5949478,59980,0.0,0.71,0.15,84.0,293.0
1768804580.6261568,60000,0.0,0.71,-0.08,85.0,296.0
1768804580.6486547,60020,0.0,0.71,-0.05,86.0,298.0
1768804580.6821237,60040,0.0,0.71,0.27,86.0,298.0
1768804580.6968174,60060,0.0,0.72,0.28,84.0,293.0
1768804580.7181504,60080,0.0,0.72,-0.0,85.0,296.0
1768804580.732043,60100,0.0,0.72,-0.07,86.0,298.0
1768804580.7459474,60120,0.0,0.72,0.07,85.0,296.0
1768804580.7566414,60140,0.0,0.72,0.07,85.0,296.0
1768804580.7859077,60160,0.0,0.72,-0.25,86.0,298.0
1768804580.8150253,60180,0.0,0.71,-0.46,87.0,300.0
1768804580.8427863,60200,0.0,0.71,-0.56,88.0,302.0
1768804580.8521154,60220,0.0,0.7,-0.56,88.0,302.0
1768804580.8758085,60240,0.0,0.68,-0.77,88.0,302.0
1768804580.8851202,60260,0.0,0.67,-0.7,88.0,302.0
1768804580.9148812,60280,0.0,0.66,-0.84,88.0,302.0
1768804580.949286,60300,0.0,0.64,-0.98,89.0,305.0
1768804580.9653594,60320,0.0,0.62,-0.74,89.0,305.0
1768804580.9736183,60340,0.0,0.61,-0.63,88.0,302.0
1768804581.0097904,60360,0.0,0.6,-0.45,88.0,302.0
1768804581.012837,60380,0.0,0.59,-0.78,89.0,305.0
1768804581.0340495,60400,0.0,0.57,-0.7,90.0,307.0
1768804581.0415866,60420,0.0,0.56,-0.35,88.0,302.0
1768804581.0755103,60440,0.0,0.55,-0.46,87.0,300.0
1768804581.0974216,60460,0.0,0.54,-0.71,89.0,305.0
1768804581.1150825,60480,0.0,0.53,-0.71,89.0,305.0
1768804581.1352162,60500,0.0,0.51,-0.71,89.0,305.0
1768804581.161085,60520,0.0,0.5,-0.57,89.0,305.0
1768804581.1714542,60540,0.0,0.49,-0.57,89.0,305.0
1768804581.1941504,60560,0.0,0.47,-0.57,89.0,305.0
1768804581.2167685,60580,0.0,0.46,-0.46,88.0,302.0
1768804581.2246776,60600,0.0,0.46,-0.43,88.0,302.0
1768804581.257753,60620,0.0,0.45,-0.36,89.0,305.0
1768804581.2679403,60640,0.0,0.44,-0.26,89.0,305.0
1768804581.2922516,60660,0.0,0.43,-0.22,89.0,305.0
1768804581.2998698,60680,0.0,0.43,-0.15,88.0,302.0
1768804581.3456516,60700,0.0,0.43,-0.05,87.0,300.0
1768804581.3639288,60720,0.0,0.43,0.27,87.0,300.0
1768804581.3716443,60740,0.0,0.43,0.2,87.0,300.0
1768804581.3849394,60760,0.0,0.44,0.3,87.0,300.0
1768804581.3979025,60780,0.0,0.44,0.44,86.0,298.0
1768804581.4243023,60800,0.0,0.46,0.62,84.0,293.0
1768804581.4305825,60820,0.0,0.47,0.51,84.0,293.0
1768804581.455631,60840,0.0,0.48,0.41,85.0,296.0
1768804581.486372,60860,0.0,0.48,0.45,85.0,296.0
1768804581.4952114,60880,0.0,0.5,1.05,81.0,287.0
1768804581.5160692,60900,0.0,0.52,0.74,81.0,287.0
1768804581.5453155,60920,0.0,0.53,-0.08,84.0,293.0
1768804581.578378,60940,0.0,0.52,-0.22,88.0,302.0
1768804581.5904365,60960,0.0,0.53,0.58,84.0,293.0
1768804581.6109047,60980,0.0,0.55,1.43,81.0,287.0
1768804581.633815,61000,0.0,0.57,0.48,83.0,291.0
1768804581.674247,61020,0.0,0.56,-0.81,86.0,298.0
1768804581.6788082,61040,0.0,0.56,-0.08,86.0,298.0
1768804581.69045,61060,0.0,0.56,0.55,83.0,291.0
1768804581.706019,61080,0.0,0.57,0.09,84.0,293.0
1768804581.7501574,61100,0.0,0.57,-0.33,87.0,300.0
1768804581.7522502,61120,0.0,0.56,-0.1,88.0,302.0
1768804581.771682,61140,0.0,0.57,0.52,84.0,293.0
1768804581.7908258,61160,0.0,0.58,0.31,83.0,291.0
1768804581.8271663,61180,0.0,0.57,-0.78,88.0,302.0
1768804581.837497,61200,0.0,0.55,-1.2,90.0,307.0
1768804581.8585312,61220,0.0,0.53,-0.53,88.0,302.0
1768804581.8726277,61240,0.0,0.53,-0.04,85.0,296.0
1768804581.8997269,61260,0.0,0.53,-0.36,86.0,298.0
1768804581.909717,61280,0.0,0.51,-0.72,92.0,312.0
1768804581.9505663,61300,0.0,0.49,-0.57,91.0,309.0
1768804581.9571438,61320,0.0,0.49,-0.04,87.0,300.0
1768804582.0250418,61340,0.0,0.49,-0.42,86.0,298.0
1768804582.0259035,61360,0.0,0.47,-1.06,89.0,305.0
1768804582.0595882,61380,0.0,0.45,-0.78,90.0,307.0
1768804582.077144,61400,0.0,0.45,-0.25,88.0,302.0
1768804582.0779757,61420,0.0,0.44,-0.47,88.0,302.0
1768804582.0788531,61440,0.0,0.43,-0.72,91.0,309.0
1768804582.092162,61460,0.0,0.41,-0.68,92.0,312.0
1768804582.101016,61480,0.0,0.4,-0.05,89.0,305.0
1768804582.1257334,61500,0.0,0.4,0.05,87.0,300.0
1768804582.1589344,61520,0.0,0.4,-0.58,88.0,302.0
1768804582.1664882,61540,0.0,0.38,-0.72,91.0,309.0
1768804582.1943827,61560,0.0,0.37,-0.48,91.0,309.0
1768804582.2059147,61580,0.0,0.36,0.02,88.0,302.0
1768804582.2374878,61600,0.0,0.37,0.19,86.0,298.0
1768804582.2419894,61620,0.0,0.37,0.05,87.0,300.0
1768804582.2660549,61640,0.0,0.37,-0.22,86.0,298.0
1768804582.2946186,61660,0.0,0.37,-0.27,87.0,300.0
1768804582.3167753,61680,0.0,0.37,0.22,88.0,302.0
1768804582.3267627,61700,0.0,0.37,0.47,86.0,298.0
1768804582.3556972,61720,0.0,0.38,0.33,85.0,296.0
1768804582.3638978,61740,0.0,0.39,0.26,86.0,298.0
1768804582.3915455,61760,0.0,0.39,0.16,87.0,300.0
1768804582.3929338,61780,0.0,0.4,0.44,86.0,298.0
1768804582.425157,61800,0.0,0.41,0.41,85.0,296.0
1768804582.4609838,61820,0.0,0.41,0.16,86.0,298.0
1768804582.4742033,61840,0.0,0.41,0.2,87.0,300.0
1768804582.4782083,61860,0.0,0.42,0.17,87.0,300.0
1768804582.4882903,61880,0.0,0.42,0.18,87.0,300.0
1768804582.521174,61900,0.0,0.42,0.06,87.0,300.0
1768804582.5571766,61920,0.0,0.42,-0.22,88.0,302.0
1768804582.5741494,61940,0.0,0.42,-0.11,88.0,302.0
1768804582.595135,61960,0.0,0.41,-0.22,88.0,302.0
1768804582.6265445,61980,0.0,0.41,-0.19,88.0,302.0
1768804582.638527,62000,0.0,0.41,-0.11,88.0,302.0
1768804582.651382,62020,0.0,0.4,-0.15,88.0,302.0
1768804582.6727364,62040,0.0,0.4,-0.43,88.0,302.0
1768804582.6786819,62060,0.0,0.39,-0.5,89.0,305.0
1768804582.7114682,62080,0.0,0.38,-0.22,89.0,305.0
1768804582.7414353,62100,0.0,0.38,-0.01,88.0,302.0
1768804582.7519639,62120,0.0,0.38,-0.25,87.0,300.0
1768804582.7667525,62140,0.0,0.37,-0.36,89.0,305.0
1768804582.7983425,62160,0.0,0.36,-0.33,89.0,305.0
1768804582.8215573,62180,0.0,0.36,-0.08,89.0,305.0
1768804582.8337023,62200,0.0,0.36,0.15,87.0,300.0
1768804582.851715,62220,0.0,0.36,-0.15,86.0,298.0
1768804582.8724406,62240,0.0,0.36,-0.12,88.0,302.0
1768804582.8940964,62260,0.0,0.36,0.06,88.0,302.0
1768804582.9099808,62280,0.0,0.36,0.13,87.0,300.0
1768804582.9184813,62300,0.0,0.36,0.2,86.0,298.0
1768804582.9544115,62320,0.0,0.37,0.24,86.0,298.0
1768804582.9572394,62340,0.0,0.37,0.23,86.0,298.0
1768804582.9786742,62360,0.0,0.38,0.46,86.0,298.0
1768804582.989147,62380,0.0,0.39,0.69,84.0,293.0
1768804583.024312,62400,0.0,0.41,0.52,84.0,293.0
1768804583.041179,62420,0.0,0.41,0.13,87.0,300.0
1768804583.0512228,62440,0.0,0.41,0.34,88.0,302.0
1768804583.0739453,62460,0.0,0.42,0.87,85.0,296.0
1768804583.1048636,62480,0.0,0.44,0.98,82.0,289.0
1768804583.1148145,62500,0.0,0.46,0.41,85.0,296.0
1768804583.1699781,62520,0.0,0.46,-0.1,86.0,298.0
1768804583.2057154,62540,0.0,0.46,0.1,87.0,300.0
1768804583.2444434,62560,0.0,0.47,0.91,81.0,287.0
1768804583.265577,62580,0.0,0.5,0.97,81.0,287.0
1768804583.273185,62600,0.0,0.5,0.09,84.0,293.0
1768804583.2789536,62620,0.0,0.5,-0.19,88.0,302.0
1768804583.2794366,62640,0.0,0.5,0.62,87.0,300.0
1768804583.2799306,62660,0.0,0.52,1.33,80.0,284.0
1768804583.297611,62680,0.0,0.55,1.01,79.0,282.0
1768804583.3262625,62700,0.0,0.55,-0.26,85.0,296.0
1768804583.3727036,62720,0.0,0.54,-0.71,91.0,309.0
1768804583.3781092,62740,0.0,0.53,0.14,88.0,302.0
1768804583.4039483,62760,0.0,0.55,0.98,81.0,287.0
1768804583.4085498,62780,0.0,0.56,0.27,82.0,289.0
1768804583.4412582,62800,0.0,0.56,-0.36,87.0,300.0
1768804583.4571142,62820,0.0,0.56,0.52,86.0,298.0
1768804583.4676387,62840,0.0,0.58,1.29,80.0,284.0
1768804583.48658,62860,0.0,0.6,0.27,80.0,284.0
1768804583.5203657,62880,0.0,0.59,-0.89,87.0,300.0
1768804583.5302677,62900,0.0,0.58,-0.14,91.0,309.0
1768804583.5576425,62920,0.0,0.58,0.63,85.0,296.0
1768804583.5612054,62940,0.0,0.6,0.66,80.0,284.0
1768804583.6051233,62960,0.0,0.61,-0.32,84.0,293.0
1768804583.6358988,62980,0.0,0.6,-0.58,89.0,305.0
1768804583.6511688,63000,0.0,0.58,-0.22,90.0,307.0
1768804583.6565819,63020,0.0,0.58,-0.04,87.0,300.0
1768804583.6829839,63040,0.0,0.58,-0.42,85.0,296.0
1768804583.6907024,63060,0.0,0.58,-0.43,86.0,298.0
1768804583.712835,63080,0.0,0.56,-0.68,89.0,305.0
1768804583.7215402,63100,0.0,0.54,-0.82,91.0,309.0
1768804583.7704375,63120,0.0,0.53,-0.61,89.0,305.0
1768804583.782293,63140,0.0,0.53,-0.32,86.0,298.0
1768804583.7877405,63160,0.0,0.52,-0.85,88.0,302.0
1768804583.8178842,63180,0.0,0.49,-1.14,93.0,314.0
1768804583.8437052,63200,0.0,0.47,-0.71,91.0,309.0
1768804583.8588572,63220,0.0,0.47,0.04,86.0,298.0
1768804583.8762064,63240,0.0,0.47,-0.57,86.0,298.0
1768804583.88361,63260,0.0,0.44,-1.76,92.0,312.0
1768804583.9151816,63280,0.0,0.41,-1.22,94.0,316.0
1768804583.9366055,63300,0.0,0.41,0.14,88.0,302.0
1768804583.9467816,63320,0.0,0.42,0.17,85.0,296.0
1768804583.974402,63340,0.0,0.41,-0.86,90.0,307.0
1768804584.0097344,63360,0.0,0.39,-0.61,92.0,312.0
1768804584.0192935,63380,0.0,0.39,0.35,87.0,300.0
1768804584.0335772,63400,0.0,0.41,0.27,83.0,291.0
1768804584.0489311,63420,0.0,0.4,-0.27,88.0,302.0
1768804584.076458,63440,0.0,0.38,-0.89,94.0,316.0
1768804584.0997696,63460,0.0,0.37,-0.04,89.0,305.0
1768804584.1076863,63480,0.0,0.39,1.22,83.0,291.0
1768804584.1298583,63500,0.0,0.41,0.53,84.0,293.0
1768804584.138885,63520,0.0,0.4,-1.24,90.0,307.0
1768804584.1865318,63540,0.0,0.38,-0.99,92.0,312.0
1768804584.1959572,63560,0.0,0.38,0.91,85.0,296.0
1768804584.20678,63580,0.0,0.41,1.15,82.0,289.0
1768804584.2275991,63600,0.0,0.42,-0.06,86.0,298.0
1768804584.2583284,63620,0.0,0.41,-0.3,89.0,305.0
1768804584.2738302,63640,0.0,0.41,0.58,86.0,298.0
1768804584.290268,63660,0.0,0.44,1.08,81.0,287.0
1768804584.3029196,63680,0.0,0.44,-0.27,87.0,300.0
1768804584.3323188,63700,0.0,0.42,-1.04,93.0,314.0
1768804584.354309,63720,0.0,0.41,-0.39,90.0,307.0
1768804584.3643405,63740,0.0,0.41,0.3,87.0,300.0
1768804584.3962576,63760,0.0,0.41,-0.65,89.0,305.0
1768804584.4209943,63780,0.0,0.38,-1.28,93.0,314.0
1768804584.4359727,63800,0.0,0.37,-0.36,90.0,307.0
1768804584.450836,63820,0.0,0.38,0.52,84.0,293.0
1768804584.476415,63840,0.0,0.38,-0.69,87.0,300.0
1768804584.4980214,63860,0.0,0.35,-1.54,93.0,314.0
