time_s,target_deg,measured_deg,error_deg
0.003,0.00,-9.34,9.34
0.003,0.00,-9.34,9.34
0.032,0.00,-9.35,9.35
0.032,0.00,-9.35,9.35
3.284,0.00,-9.35,9.35
3.286,0.00,-9.36,9.36
